 ID do Estudante; Idade; Gênero; Etnia; Escolaridade dos Pais; Tempo de Estudo Semanal; Faltas; Aulas de Reforço; Apoio dos Pais; Atividades Extracurriculares; Esportes; Música; Voluntariado; Média de Notas;Nota Considerada
5545;15;Feminino;Asiático;Nenhum;13;11;Não;Muito Alto;Não;Não;Não;Não;3,422400508;B
5546;17;Masculino;Caucasiano;Ensino Superior Incompleto;1;8;Não;Moderado;Sim;Não;Não;Não;3,153412129;B
5547;16;Feminino;Caucasiano;Ensino Superior Incompleto;17;1;Sim;Baixo;Não;Não;Sim;Não;4;A
5548;18;Masculino;Outro;Pós-graduação;5;13;Não;Baixo;Sim;Não;Sim;Sim;2,946858041;C
5549;16;Masculino;Asiático;Ensino Superior Incompleto;4;4;Sim;Muito Alto;Sim;Não;Sim;Não;4;A
5550;18;Feminino;Caucasiano;Ensino Médio;13;2;Não;Nenhum;Não;Sim;Não;Sim;4;A
5551;16;Feminino;Caucasiano;Ensino Superior Incompleto;16;11;Sim;Muito Alto;Sim;Não;Não;Sim;4;A
5552;17;Feminino;Caucasiano;Nenhum;10;11;Não;Baixo;Sim;Sim;Não;Não;2,469341509;D
5553;17;Feminino;Negro;Ensino Médio;0;28;Não;Alto;Não;Não;Sim;Sim;2,680473003;C
5554;15;Feminino;Asiático;Nenhum;9;20;Não;Moderado;Sim;Sim;Não;Não;3,492630869;B
5555;15;Feminino;Asiático;Ensino Superior Incompleto;8;6;Não;Muito Alto;Sim;Não;Não;Não;3,236502759;B
5556;18;Masculino;Negro;Nenhum;19;0;Não;Moderado;Sim;Sim;Sim;Não;3,843535603;A
5557;17;Feminino;Asiático;Ensino Superior Incompleto;11;2;Não;Baixo;Sim;Não;Não;Não;3,83076785;A
5558;16;Masculino;Caucasiano;Pós-graduação;0;10;Sim;Moderado;Sim;Sim;Não;Não;3,464226874;B
5559;16;Feminino;Caucasiano;Graduação;17;12;Sim;Moderado;Não;Não;Não;Sim;4;A
5560;16;Feminino;Negro;Nenhum;11;21;Não;Muito Alto;Sim;Não;Não;Não;3,895043974;A
5561;15;Feminino;Outro;Ensino Médio;1;22;Não;Alto;Não;Não;Não;Não;2;D
5562;16;Feminino;Asiático;Graduação;0;9;Sim;Muito Alto;Não;Sim;Sim;Sim;2,926182875;C
5563;15;Feminino;Negro;Pós-graduação;0;18;Não;Nenhum;Sim;Não;Sim;Sim;2;D
5564;15;Feminino;Negro;Nenhum;0;3;Não;Alto;Não;Sim;Não;Não;3,723882535;A
5565;18;Masculino;Outro;Graduação;11;21;Não;Muito Alto;Sim;Não;Não;Não;2,902897428;C
5566;16;Feminino;Caucasiano;Ensino Superior Incompleto;6;4;Não;Alto;Sim;Não;Não;Não;2,777015002;C
5567;16;Masculino;Caucasiano;Ensino Superior Incompleto;3;10;Não;Baixo;Sim;Sim;Não;Não;2,192459996;D
5568;17;Feminino;Outro;Pós-graduação;20;8;Não;Alto;Não;Não;Não;Não;3,288991615;B
5569;18;Masculino;Asiático;Graduação;19;12;Não;Alto;Sim;Não;Não;Não;3,434237224;B
5570;17;Masculino;Caucasiano;Pós-graduação;3;27;Não;Moderado;Não;Não;Não;Não;3,104709796;B
5571;18;Masculino;Caucasiano;Ensino Superior Incompleto;14;16;Não;Nenhum;Não;Não;Não;Sim;2,695455672;C
5572;16;Masculino;Caucasiano;Ensino Superior Incompleto;0;14;Não;Nenhum;Sim;Não;Não;Sim;2,192729165;D
5573;15;Feminino;Caucasiano;Graduação;5;12;Sim;Muito Alto;Sim;Não;Sim;Sim;4;A
5574;15;Masculino;Outro;Ensino Médio;13;20;Sim;Moderado;Não;Não;Não;Sim;3,234630049;B
5575;15;Feminino;Caucasiano;Ensino Superior Incompleto;13;10;Não;Moderado;Não;Não;Não;Não;3,567655703;A
5576;15;Masculino;Asiático;Ensino Médio;9;0;Não;Alto;Não;Não;Sim;Não;2,755444621;C
5577;15;Feminino;Caucasiano;Ensino Médio;6;7;Não;Alto;Sim;Não;Não;Não;2,604215162;C
5578;17;Feminino;Negro;Ensino Superior Incompleto;11;22;Não;Muito Alto;Não;Não;Sim;Não;3,77119289;A
5579;18;Feminino;Caucasiano;Graduação;18;4;Sim;Nenhum;Não;Não;Não;Não;3,546926216;A
5580;16;Feminino;Asiático;Pós-graduação;8;21;Não;Alto;Não;Sim;Não;Não;2,369076576;D
5581;17;Masculino;Negro;Ensino Superior Incompleto;2;15;Não;Nenhum;Sim;Não;Não;Não;2,557612377;C
5582;18;Feminino;Negro;Graduação;3;3;Não;Nenhum;Sim;Sim;Não;Sim;2,200195386;D
5583;15;Masculino;Caucasiano;Ensino Médio;12;24;Sim;Baixo;Sim;Não;Não;Não;3,548752522;A
5584;18;Feminino;Caucasiano;Pós-graduação;9;29;Não;Alto;Não;Não;Sim;Não;2,040384734;D
5585;18;Feminino;Caucasiano;Ensino Superior Incompleto;13;18;Não;Alto;Sim;Não;Não;Sim;2,569749339;C
5586;15;Masculino;Caucasiano;Graduação;5;17;Não;Moderado;Sim;Não;Não;Não;2,829401955;C
5587;15;Feminino;Negro;Graduação;7;22;Não;Nenhum;Sim;Não;Não;Sim;2,914148798;C
5588;15;Feminino;Negro;Ensino Médio;18;28;Não;Alto;Não;Sim;Sim;Sim;3,887795321;A
5589;16;Masculino;Negro;Ensino Superior Incompleto;9;1;Não;Nenhum;Sim;Não;Sim;Não;2,611922345;C
5590;15;Masculino;Negro;Pós-graduação;4;12;Não;Baixo;Sim;Não;Sim;Não;2,659639498;C
5591;16;Masculino;Caucasiano;Nenhum;4;15;Não;Moderado;Não;Não;Não;Sim;2,487131687;D
5592;15;Feminino;Caucasiano;Graduação;4;21;Não;Moderado;Sim;Sim;Não;Sim;3,30751679;B
5593;16;Feminino;Caucasiano;Pós-graduação;8;26;Não;Moderado;Não;Não;Sim;Sim;2,558851969;C
5594;18;Masculino;Asiático;Ensino Médio;8;7;Não;Alto;Não;Não;Sim;Não;3,74570772;A
5595;17;Masculino;Negro;Pós-graduação;14;18;Sim;Baixo;Sim;Não;Não;Sim;3,388756596;B
5596;18;Feminino;Caucasiano;Pós-graduação;8;2;Sim;Muito Alto;Sim;Sim;Sim;Não;4;A
5597;18;Feminino;Caucasiano;Graduação;13;18;Sim;Alto;Sim;Não;Não;Sim;3,291254969;B
5598;15;Masculino;Asiático;Ensino Médio;5;16;Não;Nenhum;Sim;Não;Não;Não;2,298519208;D
5599;16;Masculino;Asiático;Ensino Médio;19;8;Não;Alto;Sim;Sim;Sim;Sim;3,179480108;B
5600;17;Feminino;Negro;Nenhum;7;20;Não;Moderado;Sim;Não;Sim;Não;2,34693847;D
5601;15;Masculino;Caucasiano;Graduação;1;24;Não;Alto;Sim;Sim;Não;Não;2,025200925;D
5602;15;Masculino;Caucasiano;Graduação;4;20;Não;Alto;Sim;Sim;Sim;Não;3,819682581;A
5603;15;Feminino;Outro;Graduação;16;22;Não;Muito Alto;Não;Não;Não;Não;4;A
5604;18;Feminino;Asiático;Ensino Superior Incompleto;9;16;Não;Muito Alto;Sim;Não;Não;Não;2,931602566;C
5605;16;Masculino;Caucasiano;Nenhum;13;24;Não;Moderado;Não;Sim;Não;Não;2,341283594;D
5606;16;Masculino;Asiático;Graduação;17;0;Não;Alto;Não;Não;Não;Não;3,713436391;A
5607;17;Masculino;Asiático;Graduação;0;30;Não;Nenhum;Não;Não;Não;Não;2,69289477;C
5608;16;Masculino;Caucasiano;Pós-graduação;1;3;Não;Muito Alto;Sim;Sim;Não;Não;4;A
5609;16;Feminino;Caucasiano;Graduação;3;22;Não;Nenhum;Sim;Não;Sim;Sim;2,542203401;C
5610;15;Masculino;Caucasiano;Graduação;12;26;Não;Alto;Sim;Sim;Não;Não;3,250238089;B
5611;15;Feminino;Caucasiano;Graduação;15;14;Sim;Nenhum;Não;Não;Não;Não;3,347407207;B
5612;18;Feminino;Asiático;Graduação;4;11;Sim;Moderado;Não;Não;Sim;Não;2,535611116;C
5613;15;Masculino;Caucasiano;Ensino Superior Incompleto;9;24;Não;Baixo;Sim;Não;Sim;Sim;2;D
5614;15;Masculino;Asiático;Pós-graduação;16;16;Sim;Baixo;Não;Não;Não;Não;3,762793896;A
5615;15;Feminino;Outro;Graduação;10;11;Não;Nenhum;Sim;Sim;Sim;Não;3,817459782;A
5616;15;Feminino;Caucasiano;Ensino Superior Incompleto;4;15;Não;Moderado;Sim;Não;Não;Sim;3,498694572;B
5617;18;Feminino;Caucasiano;Nenhum;14;29;Não;Moderado;Sim;Sim;Não;Não;3,88059093;A
5618;15;Masculino;Asiático;Ensino Médio;3;12;Sim;Moderado;Sim;Não;Não;Não;3,767295886;A
5619;17;Feminino;Asiático;Ensino Superior Incompleto;6;10;Não;Moderado;Não;Não;Não;Não;2,775152245;C
5620;17;Feminino;Asiático;Ensino Médio;9;14;Não;Moderado;Sim;Não;Sim;Sim;2,513627397;C
5621;17;Feminino;Caucasiano;Ensino Médio;3;28;Não;Muito Alto;Não;Não;Não;Não;2,571467665;C
5622;17;Masculino;Caucasiano;Ensino Superior Incompleto;19;15;Sim;Alto;Não;Não;Sim;Não;3,596615832;A
5623;15;Feminino;Negro;Ensino Médio;4;5;Não;Nenhum;Sim;Não;Não;Sim;3,557165427;A
5624;17;Feminino;Outro;Graduação;4;26;Não;Baixo;Não;Sim;Não;Não;2;D
5625;15;Masculino;Caucasiano;Ensino Superior Incompleto;10;25;Não;Moderado;Não;Não;Não;Sim;3,836020258;A
5626;18;Feminino;Outro;Ensino Superior Incompleto;18;10;Sim;Muito Alto;Não;Não;Sim;Sim;4;A
5627;17;Masculino;Caucasiano;Ensino Médio;4;14;Não;Nenhum;Sim;Não;Não;Não;2,006689522;D
5628;16;Masculino;Outro;Ensino Médio;20;4;Não;Alto;Não;Não;Não;Não;4;A
5629;17;Masculino;Negro;Ensino Superior Incompleto;7;2;Não;Nenhum;Não;Sim;Não;Não;4;A
5630;17;Feminino;Caucasiano;Graduação;6;25;Não;Moderado;Não;Não;Não;Não;2,124562616;D
5631;15;Masculino;Negro;Graduação;7;1;Não;Alto;Sim;Não;Não;Não;4;A
5632;17;Masculino;Caucasiano;Ensino Médio;12;0;Não;Moderado;Sim;Sim;Não;Sim;4;A
5633;16;Feminino;Caucasiano;Graduação;4;14;Sim;Moderado;Sim;Não;Não;Não;2,59719419;C
5634;15;Masculino;Caucasiano;Ensino Médio;17;1;Não;Muito Alto;Sim;Não;Sim;Não;3,282332678;B
5635;15;Feminino;Caucasiano;Pós-graduação;8;27;Sim;Nenhum;Sim;Sim;Não;Sim;3,068937859;B
5636;18;Feminino;Caucasiano;Pós-graduação;1;28;Sim;Moderado;Sim;Não;Não;Não;2,79451309;C
5637;18;Feminino;Asiático;Ensino Superior Incompleto;15;19;Não;Moderado;Não;Não;Não;Não;3,679418129;A
5638;17;Feminino;Negro;Graduação;13;5;Não;Muito Alto;Sim;Sim;Não;Não;3,262887079;B
5639;18;Feminino;Caucasiano;Graduação;16;11;Sim;Alto;Sim;Não;Não;Não;4;A
5640;18;Masculino;Asiático;Graduação;5;20;Não;Baixo;Sim;Não;Não;Sim;2,883349187;C
5641;18;Feminino;Negro;Graduação;2;15;Não;Muito Alto;Sim;Não;Não;Não;3,005110437;B
5642;15;Masculino;Outro;Pós-graduação;16;13;Não;Baixo;Sim;Não;Não;Sim;4;A
5643;15;Feminino;Negro;Ensino Superior Incompleto;12;3;Não;Nenhum;Sim;Sim;Sim;Não;3,336596243;B
5644;15;Masculino;Caucasiano;Graduação;5;7;Não;Moderado;Sim;Sim;Não;Sim;2,996534351;C
5645;18;Feminino;Caucasiano;Graduação;7;11;Sim;Alto;Sim;Não;Não;Não;3,552011138;A
5646;15;Feminino;Negro;Graduação;5;22;Sim;Alto;Sim;Sim;Não;Não;3,928384548;A
5647;18;Feminino;Caucasiano;Graduação;15;13;Não;Moderado;Sim;Não;Sim;Não;3,298514746;B
5648;15;Masculino;Caucasiano;Ensino Médio;5;19;Não;Moderado;Sim;Sim;Não;Não;2,82066004;C
5649;15;Masculino;Caucasiano;Ensino Superior Incompleto;16;25;Não;Muito Alto;Sim;Sim;Não;Sim;3,032645824;B
5650;16;Feminino;Caucasiano;Ensino Médio;20;12;Não;Muito Alto;Não;Não;Sim;Sim;4;A
5651;17;Feminino;Caucasiano;Ensino Superior Incompleto;2;28;Não;Alto;Sim;Não;Não;Sim;2,338170376;D
5652;18;Masculino;Caucasiano;Ensino Superior Incompleto;11;4;Sim;Baixo;Sim;Sim;Sim;Não;4;A
5653;16;Feminino;Caucasiano;Pós-graduação;5;11;Sim;Muito Alto;Sim;Sim;Sim;Sim;2,761420411;C
5654;15;Feminino;Negro;Graduação;20;9;Não;Alto;Sim;Sim;Sim;Sim;3,607528704;A
5655;18;Masculino;Negro;Graduação;6;20;Não;Muito Alto;Sim;Não;Não;Sim;2,562613618;C
5656;15;Feminino;Caucasiano;Ensino Médio;10;18;Não;Baixo;Sim;Não;Não;Não;3,66480533;A
5657;17;Feminino;Caucasiano;Graduação;8;12;Não;Alto;Não;Não;Não;Sim;2,519135527;C
5658;16;Masculino;Caucasiano;Graduação;15;8;Não;Muito Alto;Sim;Não;Não;Não;3,463891932;B
5659;17;Masculino;Caucasiano;Graduação;4;10;Sim;Moderado;Não;Sim;Não;Sim;3,214780562;B
5660;16;Feminino;Caucasiano;Ensino Médio;14;4;Sim;Alto;Sim;Sim;Não;Sim;3,205649979;B
5661;15;Feminino;Caucasiano;Ensino Superior Incompleto;20;27;Sim;Muito Alto;Sim;Não;Não;Sim;2,762110459;C
5662;17;Masculino;Negro;Graduação;3;12;Sim;Moderado;Sim;Não;Não;Sim;3,522284843;A
5663;17;Feminino;Negro;Ensino Superior Incompleto;4;9;Sim;Alto;Não;Não;Não;Não;3,557158198;A
5664;15;Feminino;Caucasiano;Pós-graduação;6;17;Sim;Nenhum;Não;Não;Sim;Sim;2;D
5665;17;Feminino;Caucasiano;Pós-graduação;2;28;Não;Moderado;Sim;Não;Sim;Não;2;D
5666;18;Masculino;Negro;Pós-graduação;3;14;Não;Moderado;Não;Sim;Não;Não;2,368741548;D
5667;16;Feminino;Asiático;Graduação;14;19;Não;Baixo;Sim;Sim;Não;Não;4;A
5668;16;Masculino;Asiático;Pós-graduação;1;11;Não;Alto;Sim;Não;Sim;Sim;3,375453897;B
5669;16;Masculino;Negro;Graduação;4;3;Não;Nenhum;Sim;Sim;Não;Sim;3,770000515;A
5670;18;Masculino;Caucasiano;Ensino Médio;6;4;Sim;Muito Alto;Não;Não;Não;Sim;4;A
5671;16;Feminino;Caucasiano;Ensino Superior Incompleto;16;7;Não;Moderado;Sim;Não;Não;Não;4;A
5672;15;Feminino;Asiático;Ensino Médio;7;4;Não;Alto;Sim;Não;Não;Não;4;A
5673;17;Masculino;Caucasiano;Nenhum;8;0;Não;Moderado;Sim;Não;Não;Não;2,784612484;C
5674;18;Feminino;Outro;Ensino Médio;9;17;Não;Baixo;Não;Sim;Sim;Não;2,085376662;D
5675;16;Masculino;Negro;Nenhum;10;30;Não;Baixo;Não;Sim;Não;Não;2,694137273;C
5676;15;Masculino;Negro;Graduação;0;18;Não;Baixo;Sim;Não;Sim;Sim;2,153450779;D
5677;17;Feminino;Caucasiano;Ensino Superior Incompleto;14;18;Não;Muito Alto;Não;Sim;Não;Sim;3,569132953;A
5678;17;Feminino;Negro;Ensino Médio;7;9;Não;Alto;Sim;Não;Sim;Não;2,611346597;C
5679;18;Masculino;Caucasiano;Graduação;18;21;Não;Muito Alto;Sim;Sim;Não;Sim;4;A
5680;18;Feminino;Caucasiano;Graduação;11;8;Não;Alto;Sim;Sim;Não;Não;4;A
5681;18;Masculino;Caucasiano;Pós-graduação;5;25;Não;Alto;Não;Não;Não;Não;2,90423304;C
5682;15;Masculino;Asiático;Graduação;9;0;Não;Moderado;Não;Não;Sim;Não;3,580141966;A
5683;15;Feminino;Negro;Ensino Superior Incompleto;4;21;Não;Moderado;Sim;Sim;Sim;Sim;2,756988158;C
5684;18;Feminino;Caucasiano;Ensino Médio;6;24;Não;Alto;Sim;Não;Não;Não;3,162935777;B
5685;16;Masculino;Caucasiano;Ensino Médio;6;19;Não;Baixo;Não;Não;Não;Não;2,920682094;C
5686;17;Feminino;Asiático;Ensino Médio;8;25;Não;Moderado;Sim;Sim;Sim;Sim;2,864475939;C
5687;17;Feminino;Asiático;Ensino Superior Incompleto;14;2;Sim;Baixo;Sim;Não;Sim;Não;4;A
5688;15;Masculino;Negro;Pós-graduação;5;12;Não;Moderado;Sim;Sim;Não;Sim;3,669961863;A
5689;17;Feminino;Negro;Nenhum;15;5;Não;Moderado;Não;Sim;Não;Sim;4;A
5690;16;Feminino;Caucasiano;Ensino Médio;6;5;Sim;Nenhum;Sim;Sim;Não;Não;3,082774677;B
5691;17;Feminino;Negro;Ensino Médio;14;28;Sim;Moderado;Sim;Não;Não;Não;3,038647948;B
5692;15;Feminino;Caucasiano;Graduação;1;17;Não;Baixo;Sim;Sim;Não;Não;2;D
5693;15;Feminino;Outro;Ensino Superior Incompleto;7;30;Sim;Baixo;Sim;Não;Não;Sim;2,529090817;C
5694;16;Masculino;Negro;Ensino Superior Incompleto;11;4;Sim;Moderado;Não;Não;Não;Não;4;A
5695;16;Feminino;Caucasiano;Ensino Médio;10;16;Não;Moderado;Não;Não;Não;Não;2,352941034;D
5696;17;Feminino;Caucasiano;Ensino Superior Incompleto;5;28;Sim;Muito Alto;Sim;Não;Sim;Sim;2,311038727;D
5697;17;Masculino;Asiático;Ensino Médio;19;24;Não;Alto;Não;Não;Sim;Não;4;A
5698;15;Feminino;Caucasiano;Ensino Superior Incompleto;12;24;Não;Muito Alto;Sim;Não;Não;Não;3,465894968;B
5699;16;Feminino;Caucasiano;Nenhum;15;2;Não;Baixo;Sim;Não;Não;Não;4;A
5700;16;Feminino;Negro;Graduação;7;4;Não;Moderado;Não;Não;Não;Não;3,073118074;B
5701;16;Masculino;Caucasiano;Ensino Superior Incompleto;16;30;Sim;Alto;Não;Não;Sim;Não;3,277598375;B
5702;17;Masculino;Asiático;Graduação;12;2;Sim;Baixo;Sim;Não;Não;Sim;4;A
5703;16;Feminino;Caucasiano;Ensino Superior Incompleto;3;22;Sim;Baixo;Sim;Sim;Não;Sim;3,492086768;B
5704;15;Masculino;Asiático;Ensino Superior Incompleto;19;12;Não;Alto;Sim;Sim;Não;Não;4;A
5705;15;Feminino;Caucasiano;Nenhum;9;14;Não;Alto;Sim;Não;Não;Não;4;A
5706;17;Masculino;Caucasiano;Ensino Superior Incompleto;19;16;Sim;Baixo;Não;Sim;Não;Sim;2,804966366;C
5707;18;Masculino;Asiático;Ensino Superior Incompleto;15;14;Não;Baixo;Sim;Sim;Não;Não;3,166713638;B
5708;17;Masculino;Negro;Ensino Superior Incompleto;16;4;Não;Alto;Sim;Não;Não;Não;4;A
5709;18;Masculino;Caucasiano;Graduação;7;21;Sim;Baixo;Não;Sim;Não;Não;2,755906464;C
5710;16;Feminino;Caucasiano;Graduação;10;13;Não;Muito Alto;Não;Sim;Não;Não;3,382741797;B
5711;17;Masculino;Negro;Graduação;4;10;Não;Muito Alto;Sim;Não;Não;Sim;3,93862731;A
5712;15;Masculino;Negro;Ensino Médio;20;27;Não;Muito Alto;Sim;Não;Não;Não;4;A
5713;16;Masculino;Outro;Graduação;15;13;Não;Baixo;Não;Sim;Não;Não;4;A
5714;15;Feminino;Outro;Nenhum;7;6;Não;Nenhum;Não;Não;Não;Não;2,879249204;C
5715;16;Masculino;Negro;Graduação;20;2;Não;Muito Alto;Não;Não;Não;Não;3,796027212;A
5716;17;Feminino;Caucasiano;Ensino Superior Incompleto;15;22;Não;Moderado;Sim;Não;Sim;Sim;3,05748538;B
5717;18;Feminino;Caucasiano;Ensino Médio;3;19;Sim;Moderado;Sim;Não;Não;Sim;3,332767066;B
5718;16;Feminino;Negro;Pós-graduação;5;9;Não;Moderado;Sim;Sim;Não;Não;2,959429181;C
5719;18;Feminino;Caucasiano;Graduação;20;10;Não;Baixo;Sim;Não;Sim;Não;2,960764651;C
5720;16;Feminino;Caucasiano;Ensino Superior Incompleto;7;29;Não;Alto;Sim;Não;Não;Sim;3,431513886;B
5721;15;Feminino;Caucasiano;Nenhum;8;5;Não;Muito Alto;Sim;Sim;Sim;Sim;2,826854418;C
5722;15;Masculino;Caucasiano;Ensino Superior Incompleto;12;4;Sim;Alto;Sim;Sim;Não;Não;4;A
5723;16;Masculino;Caucasiano;Pós-graduação;16;19;Não;Alto;Não;Sim;Não;Sim;4;A
5724;18;Masculino;Caucasiano;Ensino Superior Incompleto;8;21;Não;Moderado;Sim;Não;Não;Não;3,932674699;A
5725;17;Feminino;Asiático;Pós-graduação;12;12;Não;Moderado;Não;Sim;Sim;Sim;4;A
5726;17;Feminino;Caucasiano;Ensino Médio;8;11;Não;Baixo;Sim;Não;Não;Não;2,422138795;D
5727;15;Feminino;Caucasiano;Ensino Superior Incompleto;5;18;Sim;Baixo;Não;Sim;Não;Sim;2,747510311;C
5728;17;Masculino;Caucasiano;Graduação;9;18;Sim;Baixo;Sim;Não;Sim;Não;3,975869686;A
5729;15;Feminino;Negro;Ensino Superior Incompleto;4;20;Não;Alto;Sim;Sim;Sim;Não;2,131758788;D
5730;17;Masculino;Caucasiano;Nenhum;6;26;Sim;Nenhum;Não;Sim;Sim;Não;2,230491449;D
5731;16;Masculino;Negro;Ensino Superior Incompleto;10;4;Não;Muito Alto;Não;Não;Sim;Não;3,714197339;A
5732;15;Masculino;Outro;Graduação;8;24;Não;Muito Alto;Sim;Não;Não;Não;3,029828906;B
5733;15;Masculino;Caucasiano;Graduação;9;30;Não;Baixo;Sim;Sim;Não;Não;3,587802691;A
5734;16;Feminino;Caucasiano;Graduação;10;19;Não;Moderado;Sim;Sim;Não;Sim;2,970237176;C
5735;15;Masculino;Caucasiano;Graduação;2;20;Não;Alto;Sim;Não;Não;Sim;2,327922479;D
5736;17;Masculino;Outro;Graduação;7;27;Sim;Muito Alto;Sim;Não;Não;Sim;2,979869048;C
5737;17;Feminino;Asiático;Ensino Médio;16;8;Sim;Muito Alto;Sim;Sim;Não;Sim;3,90198749;A
5738;15;Feminino;Asiático;Ensino Superior Incompleto;6;3;Não;Moderado;Sim;Não;Não;Não;3,706605431;A
5739;17;Feminino;Caucasiano;Graduação;11;28;Não;Nenhum;Não;Não;Não;Sim;3,698294345;A
5740;18;Masculino;Outro;Pós-graduação;15;14;Sim;Moderado;Sim;Sim;Sim;Sim;3,782834492;A
5741;15;Feminino;Caucasiano;Nenhum;14;30;Não;Moderado;Não;Não;Sim;Não;2,924453576;C
5742;16;Feminino;Caucasiano;Ensino Superior Incompleto;20;2;Não;Moderado;Não;Não;Não;Não;4;A
5743;18;Masculino;Asiático;Ensino Médio;12;22;Não;Alto;Sim;Não;Não;Não;4;A
5744;15;Feminino;Outro;Ensino Médio;17;6;Não;Moderado;Sim;Sim;Sim;Sim;4;A
5745;16;Masculino;Caucasiano;Ensino Superior Incompleto;17;23;Não;Muito Alto;Sim;Não;Não;Não;2,855869205;C
5746;17;Masculino;Caucasiano;Graduação;4;19;Não;Baixo;Sim;Não;Não;Não;3,605375907;A
5747;16;Feminino;Caucasiano;Nenhum;13;19;Não;Moderado;Não;Não;Sim;Não;3,461643557;B
5748;18;Feminino;Caucasiano;Graduação;10;13;Não;Moderado;Sim;Não;Não;Não;2,676210784;C
5749;17;Masculino;Caucasiano;Graduação;2;13;Sim;Moderado;Não;Não;Sim;Sim;2,470983842;D
5750;15;Feminino;Outro;Pós-graduação;16;8;Sim;Alto;Sim;Não;Não;Sim;3,251070769;B
5751;17;Feminino;Negro;Ensino Médio;11;25;Não;Moderado;Sim;Não;Sim;Não;3,971520516;A
5752;15;Feminino;Asiático;Ensino Superior Incompleto;2;22;Não;Muito Alto;Sim;Não;Não;Não;2,031699813;D
5753;15;Masculino;Asiático;Ensino Superior Incompleto;1;2;Não;Muito Alto;Não;Não;Não;Não;3,918855189;A
5754;16;Feminino;Negro;Ensino Médio;3;30;Não;Muito Alto;Sim;Não;Não;Não;2,375316991;D
5755;16;Masculino;Asiático;Ensino Superior Incompleto;17;28;Sim;Moderado;Não;Sim;Não;Não;2,472225294;D
5756;16;Feminino;Negro;Graduação;19;8;Não;Moderado;Não;Sim;Não;Sim;3,777694478;A
5757;18;Masculino;Caucasiano;Nenhum;20;28;Não;Baixo;Não;Sim;Não;Não;2,260539531;D
5758;18;Masculino;Negro;Pós-graduação;13;20;Sim;Alto;Não;Sim;Não;Não;4;A
5759;16;Feminino;Negro;Graduação;7;3;Não;Muito Alto;Não;Não;Sim;Não;3,743829424;A
5760;18;Masculino;Asiático;Graduação;1;16;Sim;Nenhum;Não;Não;Não;Não;2,573493103;C
5761;17;Masculino;Outro;Graduação;18;24;Sim;Alto;Não;Não;Não;Não;4;A
5762;17;Masculino;Caucasiano;Ensino Superior Incompleto;9;5;Não;Muito Alto;Sim;Não;Sim;Sim;3,78864059;A
5763;18;Feminino;Asiático;Graduação;4;15;Sim;Muito Alto;Sim;Sim;Não;Não;3,490596497;B
5764;18;Masculino;Caucasiano;Ensino Superior Incompleto;10;26;Não;Moderado;Sim;Sim;Não;Sim;3,599634877;A
5765;17;Feminino;Asiático;Pós-graduação;8;17;Sim;Moderado;Sim;Sim;Não;Sim;3,681141364;A
5766;15;Masculino;Caucasiano;Ensino Médio;15;12;Não;Baixo;Não;Sim;Não;Sim;3,808078483;A
5767;17;Masculino;Caucasiano;Ensino Médio;4;6;Sim;Alto;Sim;Não;Não;Não;3,878282053;A
5768;17;Masculino;Caucasiano;Ensino Superior Incompleto;14;2;Sim;Baixo;Não;Não;Não;Não;3,365939336;B
5769;18;Feminino;Negro;Ensino Médio;13;30;Não;Moderado;Sim;Não;Sim;Não;2,234495695;D
5770;17;Masculino;Caucasiano;Ensino Superior Incompleto;8;5;Não;Moderado;Não;Não;Sim;Não;3,695334373;A
5771;18;Masculino;Outro;Ensino Superior Incompleto;19;23;Sim;Moderado;Sim;Não;Sim;Não;3,058033065;B
5772;18;Feminino;Caucasiano;Pós-graduação;4;2;Sim;Moderado;Sim;Não;Sim;Não;2,585240478;C
5773;16;Feminino;Outro;Ensino Superior Incompleto;14;28;Não;Alto;Sim;Sim;Não;Não;2,71864413;C
5774;17;Masculino;Asiático;Ensino Superior Incompleto;8;27;Não;Muito Alto;Não;Não;Não;Sim;3,430539174;B
5775;15;Masculino;Caucasiano;Ensino Médio;3;11;Não;Baixo;Sim;Não;Sim;Não;3,386843122;B
5776;16;Feminino;Caucasiano;Ensino Superior Incompleto;20;4;Sim;Alto;Sim;Sim;Não;Não;4;A
5777;18;Masculino;Asiático;Ensino Superior Incompleto;20;29;Não;Alto;Sim;Não;Sim;Não;3,830455068;A
5778;18;Masculino;Negro;Graduação;3;21;Sim;Baixo;Sim;Não;Sim;Não;2,649453504;C
5779;15;Feminino;Negro;Ensino Médio;19;16;Não;Muito Alto;Sim;Não;Não;Não;3,440998716;B
5780;18;Feminino;Caucasiano;Ensino Médio;20;9;Não;Nenhum;Sim;Não;Não;Não;4;A
5781;17;Feminino;Caucasiano;Ensino Superior Incompleto;6;6;Não;Alto;Sim;Sim;Não;Não;3,293941838;B
5782;16;Masculino;Outro;Ensino Superior Incompleto;14;3;Não;Alto;Sim;Não;Não;Sim;4;A
5783;18;Masculino;Caucasiano;Ensino Superior Incompleto;16;9;Não;Alto;Sim;Não;Não;Sim;4;A
5784;18;Feminino;Caucasiano;Graduação;17;26;Não;Moderado;Sim;Não;Sim;Sim;3,02313516;B
5785;15;Masculino;Caucasiano;Ensino Médio;6;30;Não;Alto;Sim;Sim;Não;Sim;2,437648802;D
5786;17;Feminino;Asiático;Ensino Superior Incompleto;18;6;Não;Alto;Sim;Não;Não;Sim;4;A
